ctgry,media_jp,title_pickup,title_articles,link_pickup,link_articles,date_original
entertainment,スポニチアネックス,福田沙紀 なぜドラマ監督に挑戦,福田沙紀　オスカー退所からフリー、そして監督挑戦の理由を語る「失敗するかもしれない道こそ…」,https://news.yahoo.co.jp/pickup/6517305,https://news.yahoo.co.jp/articles/2d4fb06e3114897f84e8c5bdf23ecd7900a03663,10/23(水) 9:03
entertainment,スポニチアネックス,ナイトスクープ 西田氏追悼放送へ,「探偵！ナイトスクープ」西田敏行さん追悼回を11月1日に放送　“泣きべそ局長”の在りし日をしのぶ,https://news.yahoo.co.jp/pickup/6517302,https://news.yahoo.co.jp/articles/53a07a043d4ecd7642a335b016aaed04a8a89164,10/23(水) 8:16
entertainment,withnews,ゆりやん米進出 渡辺直美と共通点,『極悪女王』ゆりやんのアメリカ進出に数々の布石が　「ゾクゾクさせてくれや」渡辺直美と共通する実験精神,https://news.yahoo.co.jp/pickup/6517297,https://news.yahoo.co.jp/articles/868e6d51d5e179481ae0af2bd0feeebd00c26ee7,10/23(水) 7:32
entertainment,日刊スポーツ,西田敏行さん通夜 約80人が参列,西田敏行さん通夜　「五人会」松崎しげる、柴俊夫、田中健ら参列　長谷川博己、菊池桃子、笹野高史も,https://news.yahoo.co.jp/pickup/6517274,https://news.yahoo.co.jp/articles/5a59ae38c8e6a69f9207a44c2b394dae60cb5eff,10/22(火) 21:14
entertainment,日刊スポーツ,西田さん通夜「五人会」らが参列,西田敏行さん通夜　「五人会」松崎しげる、柴俊夫、田中健ら参列　長谷川博己、菊池桃子、笹野高史も,https://news.yahoo.co.jp/pickup/6517273,https://news.yahoo.co.jp/articles/5a59ae38c8e6a69f9207a44c2b394dae60cb5eff,10/22(火) 20:58
entertainment,マイナビニュース,横山だいすけ 番組で変顔始めた訳,横山だいすけ、“変顔”を始めたきっかけ明かす「あるとき台本に…」,https://news.yahoo.co.jp/pickup/6517269,https://news.yahoo.co.jp/articles/610c96aefd6dbc8ce4b3f67d510d7599cf67065c,10/22(火) 20:39
entertainment,デイリースポーツ,木村拓哉 美白逆行「注意受ける」,木村拓哉　美肌ブームと逆行「『知らねーぞ』って」スタッフからは忠告も　アンチエイジングの持論語る,https://news.yahoo.co.jp/pickup/6517243,https://news.yahoo.co.jp/articles/38d6f401b6010dc44b8b8736afa18ebe1a5fd604,10/22(火) 17:22
entertainment,日刊スポーツ,高畑充希 最近まで4カ月長期休暇,高畑充希「人間生活、いいな…」４カ月間の長期休暇　母親とのクロアチア旅行など楽しんだ,https://news.yahoo.co.jp/pickup/6517224,https://news.yahoo.co.jp/articles/cc24be37fea40445646d0365acaa16bdbf2c22f7,10/22(火) 14:40
entertainment,オリコン,空気階段・かたまり映画初主演,空気階段・水川かたまり、映画初主演『死に損なった男』公開決定「本当に感謝の大航海でした」,https://news.yahoo.co.jp/pickup/6517180,https://news.yahoo.co.jp/articles/7ba521967e1214b3a38f74ec4b35bc4eef05a3a1,10/22(火) 7:34
entertainment,スポーツ報知,「アジア版グラミー賞」を新設,アジア版グラミー賞「ＭＵＳＩＣ　ＡＷＡＲＤＳ　ＪＡＰＡＮ」誕生、主要５団体が団結、来年５月京都で授賞式,https://news.yahoo.co.jp/pickup/6517177,https://news.yahoo.co.jp/articles/3019eeb751e1fd0c92dafb42a8bca350e999e57d,10/22(火) 6:40
entertainment,スポニチアネックス,東海オンエアとしみつ 第一子誕生,東海オンエア・としみつ、第一子誕生を報告「予定日よりかなり早く生まれてきてくれた」,https://news.yahoo.co.jp/pickup/6517171,https://news.yahoo.co.jp/articles/8e915e84b7385c49427b0fbb4dc91867b1760856,10/21(月) 22:49
entertainment,モデルプレス,UN1CONココロ「松田元太は兄」,UN1CON・KOKORO（ココロ）、Travis Japan松田元太の妹だった 「日プ女子」出身JOA（荒牧深愛）も所属・新ガールズグループを直撃,https://news.yahoo.co.jp/pickup/6517158,https://news.yahoo.co.jp/articles/fdd3fa72b057dfc847dc96d2503d9201ea86e39d,10/21(月) 20:30
entertainment,沖縄タイムス,島耕作の辺野古抗議表現巡り 謝罪,弘兼憲史氏とモーニング編集部「軽率な判断だった」とおわび　漫画「島耕作」内で新基地建設の抗議者「日当もらっている」　単行本で修正へ,https://news.yahoo.co.jp/pickup/6517153,https://news.yahoo.co.jp/articles/5b71b826c448853bd3fa3d879a72ba8ba80c20f5,10/21(月) 18:56
entertainment,オリコン,くみっきー、第2子出産を報告,“くみっきー”舟山久美子、第2子出産を報告「家族一丸となって楽しく過ごしていけたら」,https://news.yahoo.co.jp/pickup/6517150,https://news.yahoo.co.jp/articles/c01ed259ff28bef492a5881fcf8405020a480523,10/21(月) 18:39
entertainment,クランクイン！,パペットマペット コンビ結成発表,「今年一の衝撃かも」一発屋“ピン？”芸人2組がコンビ結成を発表「トリオでは…？」,https://news.yahoo.co.jp/pickup/6517142,https://news.yahoo.co.jp/articles/820f77a58d3f062b9fcd875ce22c0d0c4beccf71,10/21(月) 17:58
entertainment,日刊スポーツ,西田さん弔問 涙浮かべた西島秀俊,西島秀俊が西田敏行さんの自宅弔問、悲しみの対面に涙「さよならマエストロ」など共演,https://news.yahoo.co.jp/pickup/6517133,https://news.yahoo.co.jp/articles/b091401c7e2527ccee9f96d5991e8765d4ce4314,10/21(月) 16:37
entertainment,Yahoo!リアルタイム検索,三村マサカズら ピーコさん追悼,ピーコさん死去　三村マサカズや鈴木おさむ氏らが追悼コメント,https://news.yahoo.co.jp/pickup/6517121,https://news.yahoo.co.jp/articles/3e36f9a537cb9482448ab7416d0b9e958c99772a,10/21(月) 14:43
entertainment,スポニチアネックス,クドカン、ギャラクシー賞で快挙,「ギャラクシー賞」9月月間賞　4作品中2作品が「クドカン作品」　「新宿野戦病院」「終りに見た街」,https://news.yahoo.co.jp/pickup/6517115,https://news.yahoo.co.jp/articles/92ec3d8ee1f16c367ec518305df6b64e0ba87690,10/21(月) 12:59
entertainment,スポーツ報知,ピーコさん死去 おすぎ参列できず,「おすぎとピーコ」　兄のピーコさん死去…「笑っていいとも！」で人気、おすぎは葬儀に参列できず,https://news.yahoo.co.jp/pickup/6517082,https://news.yahoo.co.jp/articles/5f4a3411854b80df2d6f1caefe8f74e6746299b9,10/21(月) 7:22
entertainment,産経新聞,ピーコさん オネエ系先駆けの一人,死去のピーコさん、オネエ系キャラ先駆けの一人　IKKOさん、マツコさんらへ受け継がれ,https://news.yahoo.co.jp/pickup/6517080,https://news.yahoo.co.jp/articles/d88180feeb5f6fb9ba2835ec8ec8d62ed8006b42,10/21(月) 6:25
entertainment,スポーツ報知,おかもとまりさん 離婚を発表,おかもとまりさん、２度目の離婚を発表「夫婦関係を解消しパートナーシップを」再婚報告から１０か月で,https://news.yahoo.co.jp/pickup/6517078,https://news.yahoo.co.jp/articles/842fbd37192f6901994ba9c1f43e7f74d4907dd8,10/20(日) 22:51
entertainment,スポーツ報知,林家木久扇 笑点にサプライズ出演,８７歳になった林家木久扇、「笑点」にサプライズ出演　「ハッピーバースデー」の歌で祝われる,https://news.yahoo.co.jp/pickup/6517071,https://news.yahoo.co.jp/articles/2e9dd475ea84ec0a4436786b126add5996a99f2e,10/20(日) 21:34
entertainment,ENCOUNT,星野真里 娘の難病公表には葛藤,星野真里、娘の指定難病公表は葛藤あった　社会福祉士の資格取得も「アドバイスできる状況ではない」,https://news.yahoo.co.jp/pickup/6517065,https://news.yahoo.co.jp/articles/843fddf8f66c8f3e887e054872b63b9485edce34,10/20(日) 20:29
entertainment,スポーツ報知,木久扇87歳 笑点にサプライズ出演,８７歳になった林家木久扇、「笑点」にサプライズ出演　「ハッピーバースデー」の歌で祝われる,https://news.yahoo.co.jp/pickup/6517064,https://news.yahoo.co.jp/articles/2e9dd475ea84ec0a4436786b126add5996a99f2e,10/20(日) 20:20
entertainment,読売新聞オンライン,タレントのピーコさん死去 79歳,タレントのピーコさん死去、７９歳…双子の弟と「おすぎとピーコ」で人気を博す,https://news.yahoo.co.jp/pickup/6517066,https://news.yahoo.co.jp/articles/d26701b45cae0824580ec6b7dc37f4287e6676a1,10/20(日) 20:13
entertainment,CHANTO WEB,福田充徳 酒増え「すい炎」の過去,「大丈夫言うてるやん！」二日酔いで失態続きも酒やめられず急性膵炎で緊急入院した過去 福田充徳『笑っていいとも！』で復帰果たすも「立つのがギリギリだった」,https://news.yahoo.co.jp/pickup/6517054,https://news.yahoo.co.jp/articles/655ecc2f1969cfaa2ce44f93dc23dea83fb293f7,10/20(日) 17:35
entertainment,オリコン,りんたろー 子育てで本郷と衝突も,EXIT・りんたろー。子育てに苦悩も、救ってくれたのは“笑顔”「すごく肯定された気持ちに」,https://news.yahoo.co.jp/pickup/6517045,https://news.yahoo.co.jp/articles/0d6c92272380ae8f45340fda4a05262037659f6e,10/20(日) 15:45
entertainment,毎日キレイ,光る君へ脚本 3年4カ月かけて執筆,＜大石静＞執筆期間は3年4カ月　9月下旬に「光る君へ」を脱稿　今の思いを語る,https://news.yahoo.co.jp/pickup/6517039,https://news.yahoo.co.jp/articles/7f9ec17f06e76fd372a4d3cd77a0727a302942f5,10/20(日) 14:59
