ctgry,media_jp,title_pickup,title_articles,link_pickup,link_articles,date_original
local,朝日新聞デジタル,市立病院 残業代10.5億円未払い,市立病院が残業代10億円未払い　労基署が勧告も2億円しか支払わず,https://news.yahoo.co.jp/pickup/6509541,https://news.yahoo.co.jp/articles/f11a657048cfa01be22293f078c0dc140a6144f6,8/3(土) 9:24
local,tbc東北放送,船漂流で行方不明 男性泳いで陸に,「ボートが故障し漂流したため泳いで陸地へ」沖合で行方不明だった男性（67）の生存を確認  宮城・石巻市,https://news.yahoo.co.jp/pickup/6509538,https://news.yahoo.co.jp/articles/3f8851f34d7e02ca76a134d9386d44b12baa315f,8/3(土) 8:34
local,毎日新聞,鹿児島県警 不祥事の続発で防止策,不祥事続発の鹿児島県警が再発防止策　現場の声を集約、本部長へ,https://news.yahoo.co.jp/pickup/6509488,https://news.yahoo.co.jp/articles/3888da83ffd2c63c46339b676b23d6a20d08ade9,8/2(金) 18:45
local,読売テレビ,川遊び中に溺れたか 中学生が死亡,【速報】午前6時ごろに友人と川遊びで溺れたか　15歳の男子中学生が搬送先の病院で死亡　京都・桂川,https://news.yahoo.co.jp/pickup/6509483,https://news.yahoo.co.jp/articles/179b2f6ca9c4a6081d40b179bca3bab3bc81cf5e,8/2(金) 18:17
local,ABCニュース,列車内で荷物発火し乗客けが 南海,【速報】急行電車内で中学生が背負ったリュックから炎　隣に座っていた70代女性が背中にやけど　モバイルバッテリーから発火か　南海泉佐野駅,https://news.yahoo.co.jp/pickup/6509467,https://news.yahoo.co.jp/articles/76092d2011e4fe1f0a6e79aa56a39c4af63ccd2b,8/2(金) 15:36
local,TBS NEWS DIG Powered by JNN,コンテナ落下 トラック運転手死亡,横浜市の本牧ふ頭でコンテナがトラックに落下　運転席付近に落下し73歳男性が死亡　当時はクレーンでコンテナ積み込み作業中　業務上過失致死も視野に捜査　神奈川県警,https://news.yahoo.co.jp/pickup/6509460,https://news.yahoo.co.jp/articles/e2fb851ca980377a688ae73328fe31a401fcb04b,8/2(金) 14:16
local,RCC中国放送,女性2人を何度もはねた疑い 逮捕,「妻を傷つけた」男の妻（42）が死亡　妻を切りつけた直後に車に乗って近所の女性2人を何度もはねたか　無職の40歳の男を現行犯逮捕　広島,https://news.yahoo.co.jp/pickup/6509456,https://news.yahoo.co.jp/articles/252c7c7ac2f784c7c4d68150c32682f2d272cd25,8/2(金) 13:28
local,読売新聞オンライン,田んぼで倒れた男性死亡 熱中症か,田んぼで倒れている79歳男性死亡…熱中症か、最高気温35・6度,https://news.yahoo.co.jp/pickup/6509451,https://news.yahoo.co.jp/articles/fbc549637cafdd175e65d84a223c1301c00768dd,8/2(金) 12:37
local,毎日新聞,14歳で左足を失う 忘れぬ79年前,14歳で失った左足は「生き証人」　名古屋空襲生き抜いた93歳の願い,https://news.yahoo.co.jp/pickup/6509453,https://news.yahoo.co.jp/articles/4914637315a1d883f6781f258b272acdc7622476,8/2(金) 12:11
local,読売テレビ,兵庫知事を30日に証人尋問 百条委,【速報】兵庫・斎藤知事“パワハラ疑惑”百条委員会　知事本人への出頭要請・証人尋問は30日に決定　知事「しっかり対応させていただく」,https://news.yahoo.co.jp/pickup/6509445,https://news.yahoo.co.jp/articles/059c519411229868403b87fcca9e9ab3edcfb2fe,8/2(金) 11:58
local,毎日新聞,空襲で失った左足 傷が「証人」,14歳で失った左足は「生き証人」　名古屋空襲生き抜いた93歳の願い,https://news.yahoo.co.jp/pickup/6509435,https://news.yahoo.co.jp/articles/4914637315a1d883f6781f258b272acdc7622476,8/2(金) 10:25
local,テレビ朝日系（ANN）,仮設住宅の建設遅れ「待ち疲れ」,「こんな遅くなるとは」入居“待ち疲れ”も…仮設住宅建設に遅れ　能登半島地震7カ月,https://news.yahoo.co.jp/pickup/6509425,https://news.yahoo.co.jp/articles/1563dc8c257b1eb306f36076ef4ac2f72137f38b,8/2(金) 8:35
local,読売テレビ,救助訓練中に落下 消防隊員が死亡,【速報】救助訓練中の31歳消防隊員が死亡　宙づりの4.7メートルの高さから落下　滋賀・大津市,https://news.yahoo.co.jp/pickup/6509424,https://news.yahoo.co.jp/articles/4eba602706486b700873a359165abaa4f9ead219,8/2(金) 8:29
local,毎日新聞,兵庫知事の側近 総務部長が病欠,兵庫知事側近の総務部長が病欠　パワハラ疑惑に対応　離脱幹部3人に,https://news.yahoo.co.jp/pickup/6509421,https://news.yahoo.co.jp/articles/ca810fa5e6722b7630009106c4c42a4f01a91954,8/2(金) 8:11
local,TBS NEWS DIG Powered by JNN,冠水や浸水 都市部で相次ぐ理由,都市部で冠水浸水が起きやすいワケとは…東京と埼玉で「記録的短時間大雨情報」　被害通報230件以上　,https://news.yahoo.co.jp/pickup/6509376,https://news.yahoo.co.jp/articles/952c7c342a9a02ba3dba74d9b4bddb0a752ba007,8/1(木) 18:11
local,朝日新聞デジタル,置き手紙に母親涙 女児助けた18歳,「助けてもらえないですか？」　声聞いた高校生、機転利かせ女児保護,https://news.yahoo.co.jp/pickup/6509371,https://news.yahoo.co.jp/articles/9949de5c5a535e6f28d1837bf50cd9d0ac3e8081,8/1(木) 17:29
local,時事通信,奥能登4市町 半年で人口3230人減,4市町、半年で3200人減　能登地震後の流出鮮明　石川,https://news.yahoo.co.jp/pickup/6509362,https://news.yahoo.co.jp/articles/d2731474cdc3138432d66e42f198bf16138104e1,8/1(木) 16:51
local,テレビ新広島,広島の監禁事件 無期懲役を求刑,海田町監禁事件　強盗致死罪に問われた男に　無期懲役を求刑「拷問とも言うべき残酷な犯行」　広島地検　,https://news.yahoo.co.jp/pickup/6509352,https://news.yahoo.co.jp/articles/2e80d655f636e9b4b3761c59571efacd0c27f7cf,8/1(木) 14:28
local,テレビ静岡NEWS,3人死亡 祖母殺害疑いで孫逮捕,【速報】親子3人死亡の殺人事件…祖母を殺害した容疑で男を逮捕し静岡に移送　死因も判明,https://news.yahoo.co.jp/pickup/6509350,https://news.yahoo.co.jp/articles/628ee6030dc69665cc5eac08b78df00ca464cd25,8/1(木) 13:55
local,KSB瀬戸内海放送,19歳を殺害疑い 18歳の男2人逮捕,【速報】高松市で解体作業員の男性が死亡した事件　18歳の男2人を殺人容疑で逮捕　香川,https://news.yahoo.co.jp/pickup/6509344,https://news.yahoo.co.jp/articles/8d0f891dfa91aeab2e3ae7ee16b4c531c9fb60fd,8/1(木) 12:40
local,tenki.jp,北陸・東北南部で梅雨明け,北陸・東北南部で梅雨明け　8月の梅雨明けは4年ぶり,https://news.yahoo.co.jp/pickup/6509338,https://news.yahoo.co.jp/articles/65c88feecd1087f10513f2925ca02dceedf16a22,8/1(木) 12:10
local,毎日新聞,広瀬氏の疑惑 自民岩手県連に打撃,エッフェル塔、不倫疑惑、家宅捜索…離党の広瀬氏、岩手県連に大打撃,https://news.yahoo.co.jp/pickup/6509288,https://news.yahoo.co.jp/articles/81282a516a6ed7f6c50762a69ac38e0ad46c7e17,7/31(水) 21:07
local,静岡放送（SBS）,親子3人殺害事件 大胆な逃走経路,静岡→鳥取360キロ タクシーに新幹線乗り継ぎ…50時間超えの逃走劇 親子3人殺害容疑者の“大胆な逃走経路”明らかに,https://news.yahoo.co.jp/pickup/6509283,https://news.yahoo.co.jp/articles/05fc046a4aadaa493bdb9fae46845c0f2538f26d,7/31(水) 20:18
local,読売新聞オンライン,はだしで屋外移動 生徒21人やけど,中学校の生徒２１人、はだしでプールまで往復しやけど…移動を命じた教諭は靴履くよう伝えたが,https://news.yahoo.co.jp/pickup/6509255,https://news.yahoo.co.jp/articles/a98ec299103b0a9cb813f84c345e90344c4fdc9d,7/31(水) 17:42
local,MBSニュース,女性が3億円の詐欺被害 警察騙る,【速報】中国の公安警察になりすまし「逮捕状見せられた」大阪の中国籍女性が”今年最大”3億円の詐欺被害,https://news.yahoo.co.jp/pickup/6509254,https://news.yahoo.co.jp/articles/1081108da3d0029814bbfd9d4dcde8b725199512,7/31(水) 17:10
local,YBC山形放送,遺体発見 大雨避難中不明の女性か,大雨で避難中に不明の86歳女性か心肺停止の状態で発見　住宅に打ち上がった流木の中に　山形・酒田市,https://news.yahoo.co.jp/pickup/6509249,https://news.yahoo.co.jp/articles/c7441e3408ccc6869a38040f77ec6e1ddb57d36b,7/31(水) 16:22
local,中国新聞デジタル,川底で発見の中学生が死亡 広島,三篠川の水難事故、意識不明の男子中学生死亡　広島市安佐北区,https://news.yahoo.co.jp/pickup/6509246,https://news.yahoo.co.jp/articles/631b741f04e749da7e236bcf9007a30dc33a5c18,7/31(水) 15:19
local,MBSニュース,殺害された16歳 遺族苦しめた中傷,刃物で刺され、つぶれた肺で呼吸もできないなか、助けを求めて叫んだ・・・息子を奪われた家族を襲った『誹謗中傷の二次被害』立ち向かう力はどこからー”それはただただ支援です”,https://news.yahoo.co.jp/pickup/6509240,https://news.yahoo.co.jp/articles/3c4ca50f17e5e5ce5b6aefc71f4299a402d409cf,7/31(水) 14:17
local,時事通信,品川母子4人死亡 父親を鑑定留置,父親を2カ月鑑定留置　品川区の母子4人死亡　東京地検,https://news.yahoo.co.jp/pickup/6509204,https://news.yahoo.co.jp/articles/b589b6b3231846a14f2bb4c8a6dc23024bf26425,7/31(水) 8:47
local,神戸新聞NEXT,兵庫県知事の側近が異動願 降格へ,兵庫県知事「側近」が異動願、降格へ　精神的な不調「自信がなくなった」　告発文書問題,https://news.yahoo.co.jp/pickup/6509200,https://news.yahoo.co.jp/articles/90cccdb0ec66cc21ce5abb98a3a68982c88e55eb,7/31(水) 8:22
local,静岡放送（SBS）,家族3人殺害事件 手配の男を確保,静岡・菊川市の家族3人殺害 指名手配中の男の身柄確保「自分がやった」と話す  腹部にけがも命に別状なし=静岡県警【速報】,https://news.yahoo.co.jp/pickup/6509183,https://news.yahoo.co.jp/articles/1849264aee429a3029949cb6d5243e5357eafa86,7/30(火) 22:19
