ctgry,media_jp,title_pickup,title_articles,link_pickup,link_articles,date_original
science,MBSニュース,カイロス打ち上げへ 5日午前11:10,3/4(水) 14:37,https://news.yahoo.co.jp/pickup/6572026,https://news.yahoo.co.jp/articles/e679a4c636f23f036d364f8ee9cc217588f64de2,3/4(水) 14:37
science,毎日新聞,鬼滅の禰豆子 竹の学術誌デビュー,3/4(水) 14:11,https://news.yahoo.co.jp/pickup/6572022,https://news.yahoo.co.jp/articles/062a30993740c079bdc500bf8ca5a87774b0db60,3/4(水) 14:11
science,読売テレビ,カイロス 打ち上げ30秒前緊急停止,3/4(水) 13:54,https://news.yahoo.co.jp/pickup/6572021,https://news.yahoo.co.jp/articles/b3bfeea8bebcb3f8855639e11fd136a8f9166b58,3/4(水) 13:54
science,毎日新聞,産後の湯船は問題ない可能性 研究,3/4(水) 13:52,https://news.yahoo.co.jp/pickup/6572019,https://news.yahoo.co.jp/articles/9cea8f22160457166ee5a7480f71e9f8383f384e,3/4(水) 13:52
science,関西テレビ,「カイロス3号機」打ち上げ中止,3/4(水) 11:12,https://news.yahoo.co.jp/pickup/6572002,https://news.yahoo.co.jp/articles/aac373d07df0473f2d824ebaba653512433a2b8f,3/4(水) 11:12
science,Yahoo!ニュース,中継「カイロス」3号機打ち上げ,3/4(水) 10:47,https://news.yahoo.co.jp/pickup/6571997,,3/4(水) 10:47
science,Yahoo!リアルタイム検索,「皆既月食」みんなのSNS投稿,3/3(火) 21:05,https://news.yahoo.co.jp/pickup/6571951,https://news.yahoo.co.jp/articles/3e71fa32e211779b7ed847022ce14cc3fa97703c,3/3(火) 21:05
science,時事通信,除染土の再利用を本格化へ 環境省,3/2(月) 21:07,https://news.yahoo.co.jp/pickup/6571820,,3/2(月) 21:07
science,琉球新報,宮古島周辺で地震 3日間で18回,3/2(月) 13:09,https://news.yahoo.co.jp/pickup/6571768,https://news.yahoo.co.jp/articles/1a78b313254679b71b38e5dd80531e76aa87ac9f,3/2(月) 13:09
science,関西テレビ,カイロス打ち上げ 4日午前11時に,3/2(月) 11:46,https://news.yahoo.co.jp/pickup/6571756,https://news.yahoo.co.jp/articles/593dedf155f5a84975f307b770be4002eaf85597,3/2(月) 11:46
science,朝日新聞,カイロス打ち上げ 風の弱さで中止,3/1(日) 20:07,https://news.yahoo.co.jp/pickup/6571694,https://news.yahoo.co.jp/articles/4e42ad8d8cd061b4a1c40b78e4d250cc00c1226f,3/1(日) 20:07
science,MBSニュース,カイロス打ち上げ中止 見学場悲鳴,3/1(日) 12:59,https://news.yahoo.co.jp/pickup/6571640,https://news.yahoo.co.jp/articles/04b85af13e507306665c353798a4d5eeb822b924,3/1(日) 12:59
science,MBSニュース,「カイロス」3号機 打ち上げ中止,3/1(日) 10:49,https://news.yahoo.co.jp/pickup/6571628,https://news.yahoo.co.jp/articles/58d1c463947e91d88a4607e6261ceba2f422ba8c,3/1(日) 10:49
science,Yahoo!ニュース,中継「カイロス」3号機打ち上げ,3/1(日) 10:14,https://news.yahoo.co.jp/pickup/6571624,https://news.yahoo.co.jp/articles/3edc282c252d2870b05f35482225bb413bfffb82,3/1(日) 10:14
science,BSS山陰放送,果物や野菜食べ花粉症の症状 注意,3/1(日) 8:58,https://news.yahoo.co.jp/pickup/6571613,https://news.yahoo.co.jp/articles/03676ecf18e4083e288a00b0e075ab6f459f47a9,3/1(日) 8:58
science,日テレNEWS NNN,半身まひの車イス女性 夢の結婚式,2/28(土) 20:30,https://news.yahoo.co.jp/pickup/6571576,https://news.yahoo.co.jp/articles/bc0a47128028fc4d42589b920b1607ec2855b6b6,2/28(土) 20:30
science,tenki.jp,日没後に6惑星並ぶ 観察ポイント,2/28(土) 15:01,https://news.yahoo.co.jp/pickup/6571544,https://news.yahoo.co.jp/articles/d19b1803d3d031e1cfceab5a13cd7cd3de06ff86,2/28(土) 15:01
science,FNNプライムオンライン,9歳でニキビ 背景に生活習慣変化,2/28(土) 10:35,https://news.yahoo.co.jp/pickup/6571514,https://news.yahoo.co.jp/articles/8be219d7ea2664323b4df85a13fd156e7b418a18,2/28(土) 10:35
science,ITmedia NEWS,青色岩石ラピスラズリ 新潟で発見,2/28(土) 9:04,https://news.yahoo.co.jp/pickup/6571501,https://news.yahoo.co.jp/articles/eff48a405684103c5f6f003ab9196848744a1fa5,2/28(土) 9:04
science,朝日新聞,患者が望む最期を 終末期の指針案,2/28(土) 8:19,https://news.yahoo.co.jp/pickup/6571492,https://news.yahoo.co.jp/articles/34cd9405750bd7031371c8573ceebabbc6f248cb,2/28(土) 8:19
science,テレビ朝日系（ANN）,雨上がり花粉注意 水分で「破裂」,2/27(金) 8:19,https://news.yahoo.co.jp/pickup/6571351,https://news.yahoo.co.jp/articles/dc03f2345d805ef94a077507ea9d5d8cdefb62ba,2/27(金) 8:19
