ctgry,media_jp,title_pickup,title_articles,link_pickup,link_articles,date_original
local,読売新聞オンライン,「勘弁して」能登震源の地震500回,「能登半島沖」「能登地方」震源の地震５００回超に…住民ら避難所で「眠れない日々」,https://news.yahoo.co.jp/pickup/6487438,https://news.yahoo.co.jp/articles/8c9925359bb003a8d4e8e404d274e45d55b1f436,1/7(日) 10:39
local,時事通信,孤立集落「ガソリン必要」の声,ガソリン不足、暖取れず　珠洲市の孤立集落　能登地震,https://news.yahoo.co.jp/pickup/6487437,https://news.yahoo.co.jp/articles/afef300f1fdc26c87621fd3dcc7543b7e6f60357,1/7(日) 10:03
local,東洋経済オンライン,被災地トイレ問題 解決のポイント,集団感染、災害関連死、治安悪化災害時トイレ「3つの深刻な問題」解決のポイントと私たちができること,https://news.yahoo.co.jp/pickup/6487435,https://news.yahoo.co.jp/articles/293e3c4e5e51ff5758181a9ede11fdd22f1a73ea,1/7(日) 9:53
local,堀潤,液状化深刻「住むのもう難しい」,奥能登だけではない「もう故郷に住めなくなる」液状化で深刻な被害　内灘町の住民は「激甚災害」指定を待つ,https://news.yahoo.co.jp/pickup/6487429,https://news.yahoo.co.jp/expert/articles/43b6784521548cfaf2756b67ebfde16cd2c9f611,1/7(日) 8:50
local,時事通信,孤立集落 ガソリン不足で暖取れず,ガソリン不足、暖取れず　珠洲市の孤立集落　能登地震,https://news.yahoo.co.jp/pickup/6487424,https://news.yahoo.co.jp/articles/afef300f1fdc26c87621fd3dcc7543b7e6f60357,1/7(日) 8:13
local,時事通信,集落孤立 子供背に崖道越えて脱出,子ども背に、崖伝い脱出　土砂崩れで集落孤立　輪島市・能登地震,https://news.yahoo.co.jp/pickup/6487421,https://news.yahoo.co.jp/articles/0cefd5384acbbb0699c7a620fabae8aedeff9606,1/7(日) 7:41
local,北國新聞社,避難所の自販機破壊 事件性なしか,〈１.１大震災〉自販機破壊、避難者のためだった　「飲料水確保するため」　穴水高,https://news.yahoo.co.jp/pickup/6487416,https://news.yahoo.co.jp/articles/9454efce176aaa524403ad8869b53c6436ce2664,1/7(日) 1:27
local,読売新聞オンライン,「新耐震基準」後の家屋も倒壊か,「新耐震基準」導入後に新築・改築でも半数の木造家屋が「全壊」に…石川・珠洲の現地調査,https://news.yahoo.co.jp/pickup/6487412,https://news.yahoo.co.jp/articles/b9a9ec3cf758724dea0cda4c6ce1f1a452eeabb6,1/6(土) 23:23
local,共同通信,124時間ぶり救出「頑張った」の声,発生124時間、90代女性救出　はっきり受け答え、快方向かう,https://news.yahoo.co.jp/pickup/6487411,https://news.yahoo.co.jp/articles/470340fe0da052180e240cb665f653650fd666fc,1/6(土) 22:47
local,産経新聞,被災地の受験生、高まる不安,共通テストまで１週間「勉強どころでは…」　能登半島地震・避難所の受験生に高まる不安,https://news.yahoo.co.jp/pickup/6487408,https://news.yahoo.co.jp/articles/73c45f716a9a5fc50c3c05c384ed17f34ced371d,1/6(土) 22:28
local,毎日新聞,能登地震 124時間ぶりに女性救出,能登地震から124時間ぶり、90代女性救出　会話できる状態,https://news.yahoo.co.jp/pickup/6487403,https://news.yahoo.co.jp/articles/8d96e093b543f6edb65a1ddc9caf9d156f15d1c3,1/6(土) 21:21
