ctgry,media_jp,title_pickup,title_articles,link_pickup,link_articles,date_original
domestic,FNNプライムオンライン（フジテレビ系）,地震 首相「調査中含め死者13人」,7/29(水) 10:26,https://news.yahoo.co.jp/pickup/6589741,https://news.yahoo.co.jp/articles/43e1976efe7ab99221584d55d0a0c9f66bc2d2f3,7/29(水) 10:26
domestic,TBS NEWS DIG Powered by JNN,地震関連調査中含め死者13人 首相,7/29(水) 10:12,https://news.yahoo.co.jp/pickup/6589740,https://news.yahoo.co.jp/articles/1509a70766735c0047a9b76b9ed0a23b8d6731bd,7/29(水) 10:12
domestic,Media info not found,熊本で危険な暑さ予想 熱中症警戒,7月28日午後4時27分ごろ、熊本県熊本地方の深さ16kmでマグニチュード7.1の地震が発生し(暫定値)、熊本県宇城市と氷川町で震度7を観測しました。,https://news.yahoo.co.jp/pickup/6589736,https://news.yahoo.co.jp/articles/4ad4a274f70e772f67ed70b22aea32ae5219ad97,7/29(水) 9:25
domestic,読売新聞オンライン,食品消費税4月から1% 首相指示へ,7/29(水) 9:05,https://news.yahoo.co.jp/pickup/6589734,https://news.yahoo.co.jp/articles/87dbbb572b92ebec38fd04dc65637331ed2d1e4d,7/29(水) 9:05
domestic,tenki.jp,熊本厳しい暑さ 熱中症と地震警戒,7/29(水) 5:56,https://news.yahoo.co.jp/pickup/6589721,https://news.yahoo.co.jp/articles/e55ed44dfc7cdd739b6677dfd9f20c934117b5d0,7/29(水) 5:56
domestic,読売新聞オンライン,地震で政府 プッシュ型支援展開へ,7/29(水) 5:29,https://news.yahoo.co.jp/pickup/6589718,https://news.yahoo.co.jp/articles/9e86b57b8585c8d8160f4dd429113953483df59d,7/29(水) 5:29
domestic,Media info not found,熊本県で震度7 最新情報まとめ,気象庁「地震活動かなり活発な状況」1週間程度は震度7程度に警戒を…さらに強い揺れのおそれも【熊本で震度7】,https://news.yahoo.co.jp/pickup/6589694,https://news.yahoo.co.jp/articles/fb13389caa51b652a3d767cf2505189ab84db570,7/28(火) 21:08
domestic,Media info not found,中継・気象庁会見 熊本で地震続く,気象庁「地震活動かなり活発な状況」1週間程度は震度7程度に警戒を…さらに強い揺れのおそれも【熊本で震度7】,https://news.yahoo.co.jp/pickup/6589686,https://news.yahoo.co.jp/articles/fb13389caa51b652a3d767cf2505189ab84db570,7/28(火) 20:29
domestic,日テレNEWS NNN,気象庁「令和8年熊本地震」と命名,7/28(火) 19:35,https://news.yahoo.co.jp/pickup/6589678,https://news.yahoo.co.jp/articles/ba5c347c46de9395404687cf149f7e67816e8adb,7/28(火) 19:35
domestic,tenki.jp,避難中の熱中症警戒 蒸し暑さ続く,7/28(火) 18:51,https://news.yahoo.co.jp/pickup/6589666,https://news.yahoo.co.jp/articles/4b63c5519dd8cfe19d340d8c8e70aa00be4152ad,7/28(火) 18:51
domestic,読売新聞オンライン,高市首相「身を守る行動を」,7/28(火) 18:37,https://news.yahoo.co.jp/pickup/6589664,https://news.yahoo.co.jp/articles/82a40279f18cc58250e5fc39bd8eb5dd35cade6d,7/28(火) 18:37
domestic,FNNプライムオンライン（フジテレビ系）,津波注意報を全て解除 気象庁,7/28(火) 18:15,https://news.yahoo.co.jp/pickup/6589663,https://news.yahoo.co.jp/articles/fe4f2f21d283183221ab615014ca4160a8be7532,7/28(火) 18:15
domestic,FNNプライムオンライン（フジテレビ系）,1週間程度は震度7程度の地震注意,7/28(火) 18:11,https://news.yahoo.co.jp/pickup/6589662,,7/28(火) 18:11
domestic,Media info not found,熊本県で震度7 最新情報まとめ,気象庁「地震活動かなり活発な状況」1週間程度は震度7程度に警戒を…さらに強い揺れのおそれも【熊本で震度7】,https://news.yahoo.co.jp/pickup/6589656,https://news.yahoo.co.jp/articles/fb13389caa51b652a3d767cf2505189ab84db570,7/28(火) 18:08
domestic,毎日新聞,津波すでに到達か 最大1m予想,7/28(火) 17:44,https://news.yahoo.co.jp/pickup/6589655,https://news.yahoo.co.jp/articles/15d245a53fcfa706fc234344b315733b7509b96e,7/28(火) 17:44
domestic,毎日新聞,震度7の40分後に5弱 地震が相次ぐ,7/28(火) 17:36,https://news.yahoo.co.jp/pickup/6589651,https://news.yahoo.co.jp/articles/35027d6cde88f314daf0ca1b703d83b55e4737e6,7/28(火) 17:36
domestic,朝日新聞,川内・玄海・伊方の3原発異常なし,7/28(火) 17:29,https://news.yahoo.co.jp/pickup/6589650,https://news.yahoo.co.jp/articles/32aec4a614acc8752ebf8f05d3d84d25f1721562,7/28(火) 17:29
domestic,Media info not found,中継・気象庁会見 熊本県で震度7,気象庁「地震活動かなり活発な状況」1週間程度は震度7程度に警戒を…さらに強い揺れのおそれも【熊本で震度7】,https://news.yahoo.co.jp/pickup/6589649,https://news.yahoo.co.jp/articles/fb13389caa51b652a3d767cf2505189ab84db570,7/28(火) 17:28
domestic,Yahoo!天気・災害,熊本などで停電 最新情報を地図で,7/28(火) 17:18,https://news.yahoo.co.jp/pickup/6589646,,7/28(火) 17:18
domestic,読売新聞オンライン,有明・八代海に最大1mの津波予想,7/28(火) 17:10,https://news.yahoo.co.jp/pickup/6589643,https://news.yahoo.co.jp/articles/f8ed2bf3bbd3f48a2f4dc6a6d8e8122c00730e99,7/28(火) 17:10
domestic,Media info not found,熊本県で震度7 最新情報まとめ,気象庁「地震活動かなり活発な状況」1週間程度は震度7程度に警戒を…さらに強い揺れのおそれも【熊本で震度7】,https://news.yahoo.co.jp/pickup/6589641,https://news.yahoo.co.jp/articles/fb13389caa51b652a3d767cf2505189ab84db570,7/28(火) 17:03
domestic,日テレNEWS NNN,有明・八代海の津波到達予想時刻,7/28(火) 16:58,https://news.yahoo.co.jp/pickup/6589639,https://news.yahoo.co.jp/articles/5cd169b2d0ff05a0e6fa4c69ddcadc6e567843e8,7/28(火) 16:58
